class_folder,class_name,filename,severity_ratio,severity_percent,grade,leaf_pixels,disease_pixels
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,adbd213f-90ad-4a26-900d-e91fde64539e___Com.G_SpM_FL 1772_final_masked.jpg,0.0058,0.58,Mild,14062,81
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,aeae9e3c-ec84-4fa5-8c52-ab488c6a81f7___Com.G_SpM_FL 8765_final_masked.jpg,0.006,0.6,Mild,14070,85
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,b2e2b453-ff77-4839-8ef2-5cf36c7d2348___Com.G_SpM_FL 1194_final_masked.jpg,0.0007,0.07,Mild,15223,10
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,b343103b-7e46-4935-9ce9-33907cb1ea1f___Com.G_SpM_FL 1348_final_masked.jpg,0.0017,0.17,Mild,16291,27
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,b9a0012e-660a-49f3-99ca-6df978160aea___Com.G_SpM_FL 9486_final_masked.jpg,0.0,0.0,Mild,14383,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,bafa7923-1efe-4e44-94b0-9427b6726bc1___Com.G_SpM_FL 9525_final_masked.jpg,0.0085,0.85,Mild,16206,138
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,bc38c469-2936-464a-a799-4251615e380e___Com.G_SpM_FL 8716_final_masked.jpg,0.0,0.0,Mild,15261,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,bc622d59-72a1-4220-b75d-b91651d8b53d___Com.G_SpM_FL 9411_final_masked.jpg,0.0003,0.03,Mild,15581,5
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,bda626c4-8c66-439e-8106-73b716c238dc___Com.G_SpM_FL 9494_final_masked.jpg,0.0019,0.19,Mild,16267,31
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,bdd3d14d-1153-4bc0-9ccd-9e484a75c6a5___Com.G_SpM_FL 1715_final_masked.jpg,0.0577,5.77,Mild,25037,1445
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c095a7b6-3359-4458-9805-ecf15870f375___Com.G_SpM_FL 8709_final_masked.jpg,0.0038,0.38,Mild,20759,78
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c3cbde56-8c97-446c-bd42-7bcb9c74285b___Com.G_SpM_FL 8891_final_masked.jpg,0.0074,0.74,Mild,20096,149
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c40d9ccd-549c-4d31-b920-c05d6107b27d___Com.G_SpM_FL 9557_final_masked.jpg,0.0036,0.36,Mild,14061,50
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c440103e-9990-4f0b-8d49-91bb7fc74eee___Com.G_SpM_FL 8820_final_masked.jpg,0.0065,0.65,Mild,18054,118
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c85315de-b375-45b4-87d0-cd4b239d2b42___Com.G_SpM_FL 1643_final_masked.jpg,0.0024,0.24,Mild,15136,36
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c98a5cd6-2b63-4896-ba56-6fae9336545e___Com.G_SpM_FL 9533_final_masked.jpg,0.0,0.0,Mild,16033,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,c9d78d7a-8420-40c0-8282-0967bc79eec5___Com.G_SpM_FL 8627_final_masked.jpg,0.0032,0.32,Mild,19757,63
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,cb6ac171-2ca1-47cc-a295-4dbe7c9b2103___Com.G_SpM_FL 8975_final_masked.jpg,0.0037,0.37,Mild,17884,66
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,cc76b3ae-c1e0-4f0a-b7a0-9696a18079e5___Com.G_SpM_FL 9531_final_masked.jpg,0.0,0.0,Mild,15241,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d227dad9-205e-4dc9-8949-bc40113d4f21___Com.G_SpM_FL 8805_final_masked.jpg,0.0057,0.57,Mild,20741,118
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d39a5841-b206-4eb3-a84d-1df91c7205aa___Com.G_SpM_FL 9641_final_masked.jpg,0.0003,0.03,Mild,15171,5
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d585886c-b360-4186-8c00-7a94660e11fa___Com.G_SpM_FL 8514_final_masked.jpg,0.0044,0.44,Mild,16477,73
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d5d0d5ae-7bcf-407b-ab78-84950dc1980c___Com.G_SpM_FL 8703_final_masked.jpg,0.0045,0.45,Mild,15339,69
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d6540905-ccfd-4b5e-b08d-0dadf7b28215___Com.G_SpM_FL 1280_final_masked.jpg,0.1751,17.51,Moderate,18977,3322
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d6a2b5de-e264-4038-bbee-18e64b5ee1a4___Com.G_SpM_FL 9382_final_masked.jpg,0.0011,0.11,Mild,14232,16
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d7620cd1-1f90-493e-b8a0-6934350410c9___Com.G_SpM_FL 9574_final_masked.jpg,0.0,0.0,Mild,16422,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,d82b4325-1b29-4378-92b8-8440c8bd1f00___Com.G_SpM_FL 8598_final_masked.jpg,0.0123,1.23,Mild,21090,260
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,dc952b07-cb79-47e0-9bfe-48bda40fbbb9___Com.G_SpM_FL 9446_final_masked.jpg,0.0038,0.38,Mild,12385,47
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e0e80890-02b8-4cce-80fa-cb60e72b42c7___Com.G_SpM_FL 1659_final_masked.jpg,0.0063,0.63,Mild,19992,125
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e1170356-0933-423b-a247-fa0da8b52cea___Com.G_SpM_FL 1239_final_masked.jpg,0.0158,1.58,Mild,14652,231
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e13060fe-90fb-49c9-ab46-9a4cfd68c02a___Com.G_SpM_FL 1749_final_masked.jpg,0.0052,0.52,Mild,18736,97
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e23ee999-dff9-4f41-bb30-58711bd4103e___Com.G_SpM_FL 8980_final_masked.jpg,0.0023,0.23,Mild,15701,36
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e3ab55a1-6705-4955-af54-daed3a6faa4b___Com.G_SpM_FL 8860_final_masked.jpg,0.0048,0.48,Mild,20384,97
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e421fcb0-be23-4ff8-a5f0-0ee7110160e5___Com.G_SpM_FL 1680_final_masked.jpg,0.0015,0.15,Mild,20720,31
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e5465236-4d0d-44e8-b6fa-9d3c908306c2___Com.G_SpM_FL 1601_final_masked.jpg,0.0197,1.97,Mild,19319,381
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e848de1c-715f-4e90-b045-7b02433744f9___Com.G_SpM_FL 9044_final_masked.jpg,0.0055,0.55,Mild,13744,76
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,e917a630-3b61-4737-8adf-88c04baf2153___Com.G_SpM_FL 8881_final_masked.jpg,0.0046,0.46,Mild,17492,81
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,eac6b680-4e8b-48bf-b85b-c2296d7c1853___Com.G_SpM_FL 9565_final_masked.jpg,0.0,0.0,Mild,13297,0
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f03d3d30-cc06-48e0-9a8f-978f705cc2e8___Com.G_SpM_FL 1278_final_masked.jpg,0.0916,9.16,Mild,20626,1890
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f0dcd911-4ac9-40c5-b430-e4522ae6e82b___Com.G_SpM_FL 9629_final_masked.jpg,0.0003,0.03,Mild,16036,5
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f2eb1f1a-3973-4ebf-8392-19d12f0ab759___Com.G_SpM_FL 8740_final_masked.jpg,0.0109,1.09,Mild,17217,188
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f396912f-435f-4802-a756-b373d5461373___Com.G_SpM_FL 1350_final_masked.jpg,0.1219,12.19,Mild,18649,2274
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f5eec0e2-699a-484e-91dd-c91f6c03a2c5___Com.G_SpM_FL 8547_final_masked.jpg,0.0228,2.28,Mild,17833,407
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f83250d9-6b08-4a6c-b135-8d80cc4f258e___Com.G_SpM_FL 1170_final_masked.jpg,0.0127,1.27,Mild,22044,280
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,f87dde9f-b0ca-4b96-a065-545d707d72a6___Com.G_SpM_FL 8946_final_masked.jpg,0.0125,1.25,Mild,14852,185
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,fbabfa17-0b7e-4c83-bb10-ebcf80515ce7___Com.G_SpM_FL 8741_final_masked.jpg,0.0209,2.09,Mild,18895,394
Tomato___Spider_mites Two-spotted_spider_mite,Spider Mites,fbac63f2-cfbc-4c5c-a623-e40b1314fc83___Com.G_SpM_FL 8784_final_masked.jpg,0.0132,1.32,Mild,17696,233
Tomato___Target_Spot,Target Spot,0118c27a-f34a-41e1-8b2f-d2c564f83c5c___Com.G_TgS_FL 0013_final_masked.jpg,0.0,0.0,Mild,21073,0
Tomato___Target_Spot,Target Spot,01f0e0cb-83a7-4190-9645-bd06b70c8d65___Com.G_TgS_FL 8318_final_masked.jpg,0.0,0.0,Mild,19393,0
Tomato___Target_Spot,Target Spot,0288164e-d6cf-4215-b593-7b581308a4cf___Com.G_TgS_FL 9777_final_masked.jpg,0.0,0.0,Mild,21422,0
Tomato___Target_Spot,Target Spot,03002b91-afe3-4c72-86b8-31028913434e___Com.G_TgS_FL 0682_final_masked.jpg,0.0018,0.18,Mild,23538,42
Tomato___Target_Spot,Target Spot,03ffc2bf-ec6a-43d4-b349-9fd4138467bc___Com.G_TgS_FL 0738_final_masked.jpg,0.0016,0.16,Mild,20559,33
Tomato___Target_Spot,Target Spot,04889d08-6298-45d8-ab6c-0119fd1c2104___Com.G_TgS_FL 0778_final_masked.jpg,0.0,0.0,Mild,22891,0
Tomato___Target_Spot,Target Spot,05fa9fcd-ce4c-4c47-aabf-6d794ada4e1c___Com.G_TgS_FL 9802_final_masked.jpg,0.0004,0.04,Mild,21729,8
Tomato___Target_Spot,Target Spot,086c833c-f885-4b46-9417-a6a3406dadbe___Com.G_TgS_FL 7985_final_masked.jpg,0.0,0.0,Mild,24882,0
Tomato___Target_Spot,Target Spot,0abb0bf0-8a1e-4699-80ee-c434385d9514___Com.G_TgS_FL 8115_final_masked.jpg,0.0,0.0,Mild,22731,0
Tomato___Target_Spot,Target Spot,0d97bbcf-f322-410a-984d-935e8d2bb5d0___Com.G_TgS_FL 0748_final_masked.jpg,0.0,0.0,Mild,23951,0
Tomato___Target_Spot,Target Spot,0ed61d9f-3301-4088-a020-ccc9ebed8b21___Com.G_TgS_FL 8399_final_masked.jpg,0.0,0.0,Mild,19750,0
Tomato___Target_Spot,Target Spot,10e35abb-b0a4-4aa2-a533-ab12c7fbe76a___Com.G_TgS_FL 8035_final_masked.jpg,0.0,0.0,Mild,20394,0
Tomato___Target_Spot,Target Spot,11d27524-c622-4901-9422-928fff0445c2___Com.G_TgS_FL 8003_final_masked.jpg,0.0,0.0,Mild,21623,0
Tomato___Target_Spot,Target Spot,12d24a09-d4e7-419c-8a19-b0efa059c3ec___Com.G_TgS_FL 1020_final_masked.jpg,0.0,0.0,Mild,21987,0
Tomato___Target_Spot,Target Spot,14f4965f-3d48-49a6-9399-f6f3d7646630___Com.G_TgS_FL 7963_final_masked.jpg,0.0,0.0,Mild,28562,0
Tomato___Target_Spot,Target Spot,16717301-b559-40aa-94ce-d6a9f6e3f656___Com.G_TgS_FL 9886_final_masked.jpg,0.0,0.0,Mild,14750,0
Tomato___Target_Spot,Target Spot,198836e7-53b2-41b0-b87a-e43f7d804dd2___Com.G_TgS_FL 8313_final_masked.jpg,0.0002,0.02,Mild,26837,5
Tomato___Target_Spot,Target Spot,1a3fba97-a09e-48f3-b74e-fe060a03f39b___Com.G_TgS_FL 0856_final_masked.jpg,0.0,0.0,Mild,21324,0
Tomato___Target_Spot,Target Spot,1a519d98-24e1-48bc-af8b-1e9c6ede95e8___Com.G_TgS_FL 9678_final_masked.jpg,0.0,0.0,Mild,20379,0
Tomato___Target_Spot,Target Spot,1a8e252e-a75b-4d39-9dfb-e09434029183___Com.G_TgS_FL 0711_final_masked.jpg,0.0,0.0,Mild,12862,0
Tomato___Target_Spot,Target Spot,1c051bf2-9fb9-4d1f-b5c3-d813c0278aca___Com.G_TgS_FL 9683_final_masked.jpg,0.0,0.0,Mild,16583,0
Tomato___Target_Spot,Target Spot,1c449341-6c92-4eeb-b83a-536d23ebbe96___Com.G_TgS_FL 8011_final_masked.jpg,0.0002,0.02,Mild,23095,5
Tomato___Target_Spot,Target Spot,1c980f09-7e37-4e57-96e5-d18783691134___Com.G_TgS_FL 9908_final_masked.jpg,0.0,0.0,Mild,17293,0
Tomato___Target_Spot,Target Spot,1f2808be-4fd7-4711-b2dd-5dcc765ef22f___Com.G_TgS_FL 8307_final_masked.jpg,0.0002,0.02,Mild,20520,5
Tomato___Target_Spot,Target Spot,1f315135-8b90-4b79-ac61-c71a06ab141e___Com.G_TgS_FL 8080_final_masked.jpg,0.0,0.0,Mild,21465,0
Tomato___Target_Spot,Target Spot,20515a64-1d49-4e91-b27f-2d150bd68db2___Com.G_TgS_FL 7926_final_masked.jpg,0.0,0.0,Mild,20343,0
Tomato___Target_Spot,Target Spot,21aa9ddb-0051-41c7-b1e3-316c20c64483___Com.G_TgS_FL 8151_final_masked.jpg,0.0,0.0,Mild,7725,0
Tomato___Target_Spot,Target Spot,23b6e2a4-c231-4270-994e-6a5e58edddc7___Com.G_TgS_FL 8279_final_masked.jpg,0.0,0.0,Mild,23068,0
Tomato___Target_Spot,Target Spot,277f3a84-81e1-44c9-9d89-de7a9ded03ff___Com.G_TgS_FL 8316_final_masked.jpg,0.0,0.0,Mild,19172,0
Tomato___Target_Spot,Target Spot,290ea84a-2458-4291-8065-644c5a826935___Com.G_TgS_FL 0039_final_masked.jpg,0.0,0.0,Mild,22183,0
Tomato___Target_Spot,Target Spot,29ffa975-cc38-456f-b2ac-bcef11ec7950___Com.G_TgS_FL 0654_final_masked.jpg,0.0028,0.28,Mild,23881,66
Tomato___Target_Spot,Target Spot,2e66bdf7-5fb4-4814-a0e9-db1b2cad451a___Com.G_TgS_FL 8300_final_masked.jpg,0.0,0.0,Mild,23376,0
Tomato___Target_Spot,Target Spot,30e99558-7eac-4fbc-a9dc-7f2af1d8ee23___Com.G_TgS_FL 0782_final_masked.jpg,0.0,0.0,Mild,18631,0
Tomato___Target_Spot,Target Spot,34c49f9c-0733-44d6-ad40-d97d7d655d0d___Com.G_TgS_FL 0714_final_masked.jpg,0.0002,0.02,Mild,25532,5
Tomato___Target_Spot,Target Spot,35320e88-f513-446d-949a-b5361b677009___Com.G_TgS_FL 9849_final_masked.jpg,0.025,2.5,Mild,19699,493
Tomato___Target_Spot,Target Spot,359abcae-1893-4382-9d85-994affce4d66___Com.G_TgS_FL 8231_final_masked.jpg,0.0,0.0,Mild,22079,0
Tomato___Target_Spot,Target Spot,36c496c8-403b-4f76-abea-0834dcda8d0c___Com.G_TgS_FL 8222_final_masked.jpg,0.0,0.0,Mild,24973,0
Tomato___Target_Spot,Target Spot,379d8b0b-aca7-450c-a1bb-80d0b3cd5033___Com.G_TgS_FL 9963_final_masked.jpg,0.0,0.0,Mild,21096,0
Tomato___Target_Spot,Target Spot,37a012b0-0bf4-4e52-a933-2e422f54fd3e___Com.G_TgS_FL 0669_final_masked.jpg,0.0004,0.04,Mild,25577,10
Tomato___Target_Spot,Target Spot,38063538-ea4f-4af0-a1e4-91e45db0f6e8___Com.G_TgS_FL 8189_final_masked.jpg,0.0,0.0,Mild,18802,0
Tomato___Target_Spot,Target Spot,38806439-e746-4c61-92ea-b3e996b2e78f___Com.G_TgS_FL 8159_final_masked.jpg,0.0,0.0,Mild,20403,0
Tomato___Target_Spot,Target Spot,3a2dbdb1-188c-4499-acff-1bcc3b377320___Com.G_TgS_FL 8206_final_masked.jpg,0.0,0.0,Mild,23207,0
Tomato___Target_Spot,Target Spot,3a53fede-6ec6-4e6c-a19f-ad1324604ca8___Com.G_TgS_FL 8086_final_masked.jpg,0.0,0.0,Mild,19760,0
Tomato___Target_Spot,Target Spot,3a72a7cf-4406-4bad-9bf2-582ce0daaf86___Com.G_TgS_FL 8336_final_masked.jpg,0.0,0.0,Mild,20646,0
Tomato___Target_Spot,Target Spot,3ae1f4b2-dc70-40c5-87e1-af9461ffac5a___Com.G_TgS_FL 0658_final_masked.jpg,0.0011,0.11,Mild,20982,23
Tomato___Target_Spot,Target Spot,3de056ef-8524-434c-865a-a0ebb5c9b566___Com.G_TgS_FL 8214_final_masked.jpg,0.0,0.0,Mild,17309,0
Tomato___Target_Spot,Target Spot,3f1e10c7-370d-4a8a-908a-b84eebf71050___Com.G_TgS_FL 8022_final_masked.jpg,0.0,0.0,Mild,24371,0
Tomato___Target_Spot,Target Spot,3f273e21-2b93-4327-ad8f-d1d94766b63a___Com.G_TgS_FL 9874_final_masked.jpg,0.0,0.0,Mild,17009,0
Tomato___Target_Spot,Target Spot,430c9666-bb5e-49fe-9753-9b6498e9f7c1___Com.G_TgS_FL 0706_final_masked.jpg,0.0488,4.88,Mild,26310,1285
Tomato___Target_Spot,Target Spot,43a3cb8d-14b2-47c2-a3bd-22a5956ea118___Com.G_TgS_FL 9983_final_masked.jpg,0.0,0.0,Mild,15748,0
Tomato___Target_Spot,Target Spot,451a25de-72b6-406f-9a70-c12787187fdd___Com.G_TgS_FL 8103_final_masked.jpg,0.0,0.0,Mild,28375,0
Tomato___Target_Spot,Target Spot,451eda81-5134-4d6c-aa4b-2d0ce9341159___Com.G_TgS_FL 7898_final_masked.jpg,0.0,0.0,Mild,28205,0
Tomato___Target_Spot,Target Spot,4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762_final_masked.jpg,0.0,0.0,Mild,23150,0
Tomato___Target_Spot,Target Spot,4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932_final_masked.jpg,0.0008,0.08,Mild,23637,20
Tomato___Target_Spot,Target Spot,4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947_final_masked.jpg,0.0,0.0,Mild,17826,0
Tomato___Target_Spot,Target Spot,4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683_final_masked.jpg,0.0037,0.37,Mild,25707,95
Tomato___Target_Spot,Target Spot,5269fb23-1ba8-48af-82f4-8c2898f26bec___Com.G_TgS_FL 9694_final_masked.jpg,0.0,0.0,Mild,18982,0
Tomato___Target_Spot,Target Spot,578d92de-2ddc-4c90-a074-3eb4ad4e48f9___Com.G_TgS_FL 1042_final_masked.jpg,0.0,0.0,Mild,27095,0
Tomato___Target_Spot,Target Spot,581d4912-6d16-4275-a26d-6c77cd109484___Com.G_TgS_FL 0940_final_masked.jpg,0.0,0.0,Mild,22042,0
Tomato___Target_Spot,Target Spot,586a0ee5-3dec-49b2-b1d0-0eb71b166f9e___Com.G_TgS_FL 0681_final_masked.jpg,0.0006,0.06,Mild,22932,13
Tomato___Target_Spot,Target Spot,5a69db0e-6144-4ef2-b25b-9e2a1ffe1c3b___Com.G_TgS_FL 9710_final_masked.jpg,0.0,0.0,Mild,18950,0
Tomato___Target_Spot,Target Spot,5d157d30-435f-4572-9722-43439ebe6ed2___Com.G_TgS_FL 1048_final_masked.jpg,0.001,0.1,Mild,19248,19
Tomato___Target_Spot,Target Spot,5df31ae3-b89e-4089-8ce8-777b4ac91f6a___Com.G_TgS_FL 0837_final_masked.jpg,0.0005,0.05,Mild,22947,11
Tomato___Target_Spot,Target Spot,5e9d7d56-4b5c-46d1-b036-0c1a8a02245d___Com.G_TgS_FL 7990_final_masked.jpg,0.0,0.0,Mild,24806,0
Tomato___Target_Spot,Target Spot,5f373f4a-5bf8-49d2-98f0-fd0a6375e18b___Com.G_TgS_FL 8323_final_masked.jpg,0.0,0.0,Mild,22504,0
Tomato___Target_Spot,Target Spot,5ff8d4fa-6b88-42da-ac4d-2ad7f681441f___Com.G_TgS_FL 8397_final_masked.jpg,0.0,0.0,Mild,20384,0
Tomato___Target_Spot,Target Spot,60a2dff4-f196-420b-bc48-c72574e8c337___Com.G_TgS_FL 0989_final_masked.jpg,0.0,0.0,Mild,21382,0
Tomato___Target_Spot,Target Spot,60f7f336-fe1c-46fa-bd8b-96320bb959cd___Com.G_TgS_FL 9750_final_masked.jpg,0.001,0.1,Mild,20200,21
Tomato___Target_Spot,Target Spot,6109be79-316c-4075-9a0f-556cde1c0977___Com.G_TgS_FL 0727_final_masked.jpg,0.0,0.0,Mild,23570,0
Tomato___Target_Spot,Target Spot,633c93b0-3373-4732-9ee9-6f5dc1f4bb99___Com.G_TgS_FL 9748_final_masked.jpg,0.0,0.0,Mild,18041,0
Tomato___Target_Spot,Target Spot,64d22974-a348-47f8-811b-f68c58963c36___Com.G_TgS_FL 7887_final_masked.jpg,0.0015,0.15,Mild,22885,34
Tomato___Target_Spot,Target Spot,6839bde0-d840-4609-814e-c0b035fa76ca___Com.G_TgS_FL 1081_final_masked.jpg,0.009,0.9,Mild,26182,236
Tomato___Target_Spot,Target Spot,69cc6a36-f4c0-4c05-a0ab-cd3bb3ab2b50___Com.G_TgS_FL 8216_final_masked.jpg,0.0,0.0,Mild,25452,0
Tomato___Target_Spot,Target Spot,69e0b7c6-4cb9-48e6-8436-0979f2ca1469___Com.G_TgS_FL 9805_final_masked.jpg,0.0007,0.07,Mild,18851,14
Tomato___Target_Spot,Target Spot,6c769cf5-f804-4c3b-b156-4a757a2eaa40___Com.G_TgS_FL 9901_final_masked.jpg,0.0,0.0,Mild,22380,0
Tomato___Target_Spot,Target Spot,6c9b50d5-1210-471c-8b4d-deb3f24a9209___Com.G_TgS_FL 8116_final_masked.jpg,0.0,0.0,Mild,21435,0
Tomato___Target_Spot,Target Spot,6e340b2e-1f6f-40ba-9a0c-944334002550___Com.G_TgS_FL 7934_final_masked.jpg,0.0,0.0,Mild,18790,0
Tomato___Target_Spot,Target Spot,6e99cd8d-2f43-4800-b75f-459974469a26___Com.G_TgS_FL 1069_final_masked.jpg,0.0018,0.18,Mild,23736,43
Tomato___Target_Spot,Target Spot,6f37e2ac-cd3a-420e-8525-7225500c8e34___Com.G_TgS_FL 0802_final_masked.jpg,0.0,0.0,Mild,18940,0
Tomato___Target_Spot,Target Spot,70640fa6-e8ff-416c-a8a1-256e754c9f2c___Com.G_TgS_FL 0947_final_masked.jpg,0.0004,0.04,Mild,20504,8
Tomato___Target_Spot,Target Spot,717676cd-f92b-4bc6-b330-651c1c1d21a0___Com.G_TgS_FL 9925_final_masked.jpg,0.0,0.0,Mild,21287,0
Tomato___Target_Spot,Target Spot,738c4266-37fa-4119-a454-7175d253da44___Com.G_TgS_FL 0962_final_masked.jpg,0.0029,0.29,Mild,24221,70
Tomato___Target_Spot,Target Spot,742c5518-9886-4d9c-98fd-ec5d18fd0275___Com.G_TgS_FL 8356_final_masked.jpg,0.0009,0.09,Mild,15848,15
Tomato___Target_Spot,Target Spot,743a5697-c7ed-4fa1-8b88-717d614175aa___Com.G_TgS_FL 8072_final_masked.jpg,0.0012,0.12,Mild,19704,23
Tomato___Target_Spot,Target Spot,7573f1cd-8d38-49f0-9ae3-18a3bd4213e6___Com.G_TgS_FL 0938_final_masked.jpg,0.0,0.0,Mild,24926,0
Tomato___Target_Spot,Target Spot,78e5cdd7-6d20-4666-8483-6a101e0d3fc4___Com.G_TgS_FL 8266_final_masked.jpg,0.0007,0.07,Mild,23208,17
Tomato___Target_Spot,Target Spot,79e6e0c0-837b-4705-87b6-96fcb8b79360___Com.G_TgS_FL 8176_final_masked.jpg,0.0,0.0,Mild,18482,0
Tomato___Target_Spot,Target Spot,80f9cd5f-bcfe-4543-8535-3e3c3196752c___Com.G_TgS_FL 9813_final_masked.jpg,0.0,0.0,Mild,21679,0
Tomato___Target_Spot,Target Spot,81639fec-2694-4e2b-a0cd-bbbfc2eb3c7f___Com.G_TgS_FL 8057_final_masked.jpg,0.0005,0.05,Mild,22163,10
Tomato___Target_Spot,Target Spot,81d1e646-7151-40a9-8c98-cbb96e5b2e8a___Com.G_TgS_FL 8160_final_masked.jpg,0.0,0.0,Mild,21850,0
Tomato___Target_Spot,Target Spot,82ba214d-1cf1-4c69-a7f2-4630a9071396___Com.G_TgS_FL 8306_final_masked.jpg,0.0,0.0,Mild,18400,0
Tomato___Target_Spot,Target Spot,83f00e62-2e03-45dc-adde-e47fae14e191___Com.G_TgS_FL 9751_final_masked.jpg,0.0,0.0,Mild,23825,0
Tomato___Target_Spot,Target Spot,840b8b43-83aa-43fa-a275-f917ae86198a___Com.G_TgS_FL 7992_final_masked.jpg,0.0,0.0,Mild,22564,0
Tomato___Target_Spot,Target Spot,84545584-1b1b-4134-bcfd-f71187b6e54a___Com.G_TgS_FL 0734_final_masked.jpg,0.0026,0.26,Mild,19761,52
Tomato___Target_Spot,Target Spot,87489e27-68d4-476b-810e-c1647cf696c5___Com.G_TgS_FL 0022_final_masked.jpg,0.0005,0.05,Mild,20494,11
Tomato___Target_Spot,Target Spot,8775dff7-94da-4c38-91f0-d28ad12b1610___Com.G_TgS_FL 9971_final_masked.jpg,0.0,0.0,Mild,19480,0
Tomato___Target_Spot,Target Spot,896ad268-fc74-45f5-b80b-ebf70336ef65___Com.G_TgS_FL 7994_final_masked.jpg,0.0,0.0,Mild,22085,0
Tomato___Target_Spot,Target Spot,8c8e659d-009f-49bf-b2be-7972c3680a20___Com.G_TgS_FL 8362_final_masked.jpg,0.0,0.0,Mild,19463,0
Tomato___Target_Spot,Target Spot,8cdd8352-69a6-471e-978b-2f733fb4d33d___Com.G_TgS_FL 0004_final_masked.jpg,0.0,0.0,Mild,17256,0
Tomato___Target_Spot,Target Spot,8d409efa-5d05-4317-a867-57f6dbf2a03f___Com.G_TgS_FL 0710_final_masked.jpg,0.0,0.0,Mild,24962,0
Tomato___Target_Spot,Target Spot,8dd3f665-f683-427d-9435-2e62a2650cfd___Com.G_TgS_FL 9879_final_masked.jpg,0.0,0.0,Mild,21007,0
Tomato___Target_Spot,Target Spot,8ec26e59-70dc-4eff-a1bb-3381a9b56d96___Com.G_TgS_FL 9992_final_masked.jpg,0.0003,0.03,Mild,18922,5
Tomato___Target_Spot,Target Spot,92f24fb5-b16e-4378-bcf6-fc5e2e1215a5___Com.G_TgS_FL 8088_final_masked.jpg,0.0,0.0,Mild,22326,0
Tomato___Target_Spot,Target Spot,9ab320dc-b7f4-42ef-82ed-77c6431d0468___Com.G_TgS_FL 0817_final_masked.jpg,0.0,0.0,Mild,19479,0
Tomato___Target_Spot,Target Spot,a11d867b-0cb9-4bc8-a96a-98dad0085c09___Com.G_TgS_FL 0653_final_masked.jpg,0.0015,0.15,Mild,21808,33
Tomato___Target_Spot,Target Spot,a2c02a4d-ebcd-45cc-9bf1-77938e875712___Com.G_TgS_FL 0707_final_masked.jpg,0.0319,3.19,Mild,26655,850
Tomato___Target_Spot,Target Spot,a2fe6396-b6dc-4921-b122-4c5cfc80f4d0___Com.G_TgS_FL 8269_final_masked.jpg,0.0007,0.07,Mild,19735,14
